ClientID,Age,Gender,Race,Ethnicity,VeteranStatus
181716,62.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
108279,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
428596,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
197232,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
209331,56.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
248566,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
418362,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
164121,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
200387,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
261739,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
360883,53.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
333763,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
8993,67.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
299023,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
429485,27.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
395469,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
357848,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
429149,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
273519,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
418225,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
123122,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
124817,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
157422,48.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
396219,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
427535,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
357848,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
285483,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416284,55.0,Male,White (HUD),Hispanic/Latino (HUD),Yes (HUD)
172434,61.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
312758,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
422786,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
419124,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
251488,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
159422,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
106155,57.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
290465,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
124817,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
420897,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
201030,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
303733,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
193592,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
258810,51.0,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
271342,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
287330,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
160297,50.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
123122,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
423089,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
276269,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
154785,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
429152,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
357848,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
162076,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
153324,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
425348,18.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403745,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
419391,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
261739,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
175788,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
422786,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
391862,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
158981,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
171461,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403050,24.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399892,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
419124,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
423932,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
430243,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
196082,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
249545,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
124817,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
301121,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
349278,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
428793,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
276269,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
430244,55.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
231428,34.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
9728,54.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
184448,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
429870,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
430325,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
430327,56.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
430328,58.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
160302,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
124817,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
379113,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416284,55.0,Male,White (HUD),Hispanic/Latino (HUD),Yes (HUD)
329555,28.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
424810,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2054,63.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
419911,76.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
271159,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
368693,67.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
424997,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
419804,30.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
396219,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
383778,64.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416885,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
377721,21.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
288272,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
147927,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
331381,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
124817,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
426303,22.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
349279,44.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
430802,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
366028,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
9728,54.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
373728,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
431031,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
209331,56.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
227678,33.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431030,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
431032,72.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
257677,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
292185,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
385113,29.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
280218,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
430419,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
160758,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
421596,62.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
261739,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402258,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431161,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
160297,50.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
180383,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
405331,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
429484,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
322898,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
329555,28.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
420702,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
169422,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
423991,49.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431276,29.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
341525,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
271140,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
200387,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
375893,45.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431162,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
180383,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431451,32.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
130671,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
181610,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431161,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
166457,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
405331,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
337991,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
431450,48.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431449,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
275268,51.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
300905,31.0,Trans Female (MTF or Male to Female),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431448,45.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
384356,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
322997,39.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
136239,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387703,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
425348,18.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
346065,51.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
199315,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
158745,30.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
368693,67.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
160297,50.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
382261,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
426506,50.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
197176,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431761,45.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
104087,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
429152,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
199315,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
346065,51.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
160758,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
405331,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
420897,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431858,61.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
423991,49.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,42.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
412781,27.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
419391,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
383778,64.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
199315,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
267315,66.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
285483,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431954,22.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
252170,41.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
384356,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
178701,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
9273,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
271159,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
362889,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
176973,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
428793,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
276269,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
400414,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
273519,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
191960,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
130671,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
157422,48.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
311811,46.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
266721,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
423991,49.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
431761,45.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
185515,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
164121,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
387703,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
178701,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
75600,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
226558,50.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
216598,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
185515,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
419124,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
258810,51.0,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
396639,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
252170,41.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
108279,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
432579,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
403745,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
153324,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
368692,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
201545,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
160297,50.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
130671,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
432680,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
382672,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
203217,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
165623,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
419911,76.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
432681,56.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
432679,26.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,42.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
123122,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
405331,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
432970,60.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
360237,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
97518,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416696,50.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
379113,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
395315,28.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
432969,47.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
373728,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
380535,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
